,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,ORL_1993,25.8,41.0,41.0,45,37,1.32,0.03,1.35,108.5,107.1,1.4,96.3,0.372,0.133,0.554,0.509,15.5,31.4,0.271,0.473,11.9,68.8,0.232,,82,19905,42.1,87.4,0.482,3.6,10.3,0.35,38.5,77.0,0.499,21.4,29.9,0.717,14.8,28.9,43.6,24.3,8.4,4.6,17.6,24.9,109.2,82,19805,40.5,86.2,0.47,3.4,9.7,0.348,37.1,76.6,0.485,22.7,29.8,0.763,14.4,29.8,44.2,24.1,9.4,5.5,17.7,21.7,107.1
11,NJN_1993,27.3,43.0,39.0,45,37,1.26,-0.05,1.2,106.5,105.2,1.3,96.0,0.319,0.069,0.522,0.473,14.4,35.5,0.244,0.48,14.1,69.5,0.24,,82,19780,44.1,90.7,0.487,1.4,4.9,0.287,42.7,85.8,0.498,19.0,24.4,0.777,13.8,31.1,44.9,25.6,8.3,5.9,15.0,23.8,108.7,82,19880,41.5,91.0,0.456,3.1,9.5,0.329,38.4,81.5,0.471,21.1,28.9,0.729,14.6,28.5,43.1,26.2,9.0,5.0,14.0,24.8,107.1
12,BOS_1993,28.6,48.0,34.0,43,39,0.89,0.04,0.93,108.7,107.8,0.9,94.9,0.27,0.054,0.536,0.495,12.9,31.2,0.21,0.479,12.9,69.0,0.251,,82,19880,40.8,84.1,0.486,4.0,11.1,0.357,36.9,73.0,0.505,22.8,31.3,0.73,13.0,32.2,45.2,24.5,6.8,5.9,17.9,24.1,108.5,82,19755,41.0,87.7,0.467,3.4,10.5,0.325,37.6,77.2,0.487,21.9,29.5,0.744,14.1,29.1,43.2,24.3,8.2,5.9,16.2,24.8,107.4
13,LAC_1993,26.7,41.0,41.0,42,40,0.35,-0.03,0.33,107.4,107.1,0.3,99.1,0.297,0.067,0.53,0.493,13.9,32.7,0.213,0.489,15.1,66.7,0.263,,82,19905,40.9,89.4,0.458,3.3,10.3,0.326,37.6,79.1,0.475,23.1,31.0,0.745,14.9,30.5,45.4,24.0,9.4,5.2,14.8,23.0,108.3,82,19780,41.3,89.2,0.463,2.8,8.3,0.332,38.6,80.9,0.476,22.4,29.0,0.771,14.0,30.4,44.4,25.2,8.1,4.9,15.1,21.4,107.8
14,CHO_1993,25.7,44.0,38.0,40,42,-0.24,0.22,-0.02,109.5,109.7,-0.2,100.2,0.329,0.074,0.547,0.499,13.8,31.3,0.254,0.487,12.6,65.0,0.201,,82,20005,39.7,86.9,0.456,4.2,11.9,0.354,35.4,75.0,0.473,24.2,31.4,0.771,14.4,30.2,44.6,21.4,7.7,4.4,16.3,25.5,107.7,82,20005,41.0,86.1,0.476,3.4,9.9,0.339,37.6,76.2,0.494,23.6,30.6,0.77,13.1,30.7,43.8,24.9,8.3,5.4,16.5,26.0,108.9
15,ATL_1993,27.1,43.0,39.0,39,43,-0.87,0.2,-0.67,109.3,110.2,-0.9,97.6,0.305,0.148,0.534,0.493,14.0,34.8,0.227,0.516,14.6,68.5,0.224,,82,19830,41.6,88.0,0.473,2.4,7.9,0.299,39.3,80.1,0.49,21.9,29.0,0.756,13.9,28.8,42.7,25.3,9.8,5.4,15.9,22.4,107.6,82,19830,43.3,89.6,0.483,3.1,9.1,0.337,40.2,80.4,0.5,19.2,25.8,0.746,14.6,30.3,44.9,26.8,8.6,4.8,16.8,23.6,108.9
16,GSW_1993,25.0,34.0,48.0,38,44,-0.99,0.05,-0.94,109.2,110.2,-1.0,99.5,0.342,0.118,0.543,0.502,14.9,34.2,0.245,0.501,14.0,67.0,0.261,,82,19805,43.3,89.6,0.484,1.6,6.0,0.271,41.7,83.6,0.499,19.1,26.6,0.718,14.5,28.9,43.3,27.4,10.4,6.0,16.4,23.5,107.4,82,19780,43.2,89.9,0.481,3.4,10.0,0.339,39.8,79.9,0.499,19.0,25.9,0.736,14.3,31.8,46.1,26.6,8.1,4.7,15.9,23.5,108.9
17,MIA_1993,25.2,36.0,46.0,38,44,-1.15,0.21,-0.93,107.7,108.9,-1.2,94.6,0.361,0.137,0.535,0.481,13.9,31.9,0.279,0.495,14.2,69.8,0.274,,82,19780,42.5,93.8,0.453,3.8,11.8,0.322,38.7,82.0,0.472,18.6,25.5,0.729,16.8,30.1,46.9,25.3,7.5,3.2,15.0,22.7,107.4,82,19780,41.2,84.6,0.487,2.6,8.2,0.313,38.6,76.4,0.506,24.7,32.6,0.758,13.7,30.8,44.5,25.0,9.2,6.6,17.6,24.2,109.6
18,LAL_1993,28.0,39.0,43.0,38,44,-1.27,0.06,-1.2,107.6,108.9,-1.3,96.2,0.329,0.09,0.534,0.486,13.7,31.4,0.249,0.5,14.3,66.4,0.215,,82,19780,41.3,89.5,0.462,2.0,6.2,0.318,39.4,83.3,0.473,21.9,28.5,0.767,16.3,31.7,48.0,23.7,8.8,6.6,17.1,23.9,106.5,82,19755,44.1,93.3,0.472,2.8,9.1,0.311,41.2,84.2,0.49,18.8,25.2,0.744,16.4,29.1,45.5,27.6,7.3,5.3,15.1,23.3,109.7
19,DET_1993,29.9,40.0,42.0,37,45,-1.39,0.29,-1.1,107.4,108.9,-1.5,93.2,0.271,0.126,0.511,0.473,12.5,34.6,0.198,0.5,13.5,67.8,0.212,,82,19780,40.4,87.4,0.463,3.2,9.5,0.332,37.3,78.0,0.478,22.5,29.5,0.762,13.7,27.5,41.1,25.0,9.2,4.2,16.4,25.1,106.5,82,19730,41.8,86.6,0.483,3.4,9.9,0.344,38.4,76.7,0.501,23.1,30.8,0.748,16.1,30.4,46.4,26.4,9.8,5.8,18.7,22.9,110.1
20,DEN_1993,24.8,36.0,46.0,36,46,-1.74,-0.4,-2.14,104.6,106.3,-1.7,99.8,0.324,0.062,0.518,0.47,14.5,33.6,0.245,0.476,13.9,68.9,0.263,,82,19730,41.4,87.6,0.472,3.9,11.8,0.333,37.4,75.8,0.494,19.5,26.3,0.742,13.3,26.7,40.0,26.4,10.9,5.0,17.3,25.0,106.2,82,19755,41.3,88.0,0.469,2.7,8.9,0.306,38.6,79.1,0.487,24.8,33.4,0.743,15.1,29.7,44.7,25.2,8.8,4.9,14.9,25.1,110.1
21,SAC_1993,26.5,25.0,57.0,33,49,-3.17,0.17,-3.0,106.5,109.6,-3.1,100.8,0.337,0.108,0.53,0.481,14.1,30.7,0.257,0.502,15.1,66.7,0.292,,82,19930,40.9,87.9,0.465,2.5,7.7,0.32,38.4,80.2,0.479,21.9,29.5,0.741,14.7,33.9,48.6,27.1,8.7,4.7,16.5,26.9,106.1,82,19830,43.5,87.7,0.496,3.5,10.3,0.337,40.0,77.4,0.517,19.7,25.9,0.758,13.4,29.9,43.3,27.2,9.1,4.5,16.9,23.3,110.2
22,MIL_1993,26.9,28.0,54.0,31,51,-3.73,0.47,-3.26,106.2,110.1,-3.9,96.1,0.301,0.135,0.535,0.495,14.8,30.5,0.223,0.502,15.7,62.5,0.266,,82,19930,39.4,86.5,0.456,4.0,11.5,0.351,35.4,75.0,0.472,21.7,27.6,0.786,12.6,29.7,42.3,24.9,8.2,6.9,16.7,19.6,104.6,82,19905,42.0,87.2,0.482,3.3,9.6,0.343,38.8,77.6,0.5,22.8,30.2,0.755,14.2,28.4,42.6,25.4,10.0,5.5,16.4,24.1,110.2
23,PHI_1993,27.1,26.0,56.0,26,56,-5.77,0.51,-5.25,104.6,110.4,-5.8,98.5,0.319,0.133,0.53,0.479,14.4,28.1,0.251,0.504,13.3,65.9,0.188,,82,19830,40.6,88.3,0.46,1.7,5.5,0.304,39.0,82.8,0.471,21.6,28.6,0.756,15.4,31.1,46.4,21.0,7.9,6.9,17.1,24.7,104.6,82,19930,44.8,92.3,0.486,3.4,9.6,0.358,41.4,82.7,0.5,17.3,23.0,0.755,15.4,32.2,47.6,29.4,9.6,6.0,15.8,21.9,110.4
24,WAS_1993,26.1,22.0,60.0,23,59,-7.04,0.55,-6.49,103.6,110.8,-7.2,97.7,0.298,0.082,0.523,0.48,14.2,28.8,0.223,0.51,13.6,67.1,0.219,,82,19855,39.2,84.1,0.466,2.1,7.3,0.292,37.1,76.8,0.483,23.1,28.9,0.798,12.1,28.4,40.5,25.8,8.4,5.9,18.3,26.1,103.6,82,19805,44.1,89.5,0.493,3.0,8.8,0.336,41.2,80.7,0.51,19.6,26.1,0.749,14.1,31.7,45.8,25.6,8.9,5.3,15.9,22.6,110.8
25,MIN_1993,25.8,19.0,63.0,21,61,-7.78,0.16,-7.62,103.6,111.8,-8.2,93.8,0.344,0.087,0.535,0.479,15.9,28.7,0.275,0.503,13.5,66.3,0.269,,82,19805,41.0,87.6,0.467,2.2,7.2,0.301,38.8,80.5,0.482,19.5,26.1,0.748,12.8,28.7,41.5,26.2,8.3,4.5,16.4,22.3,103.6,82,19855,42.8,87.8,0.488,2.7,7.4,0.36,40.1,80.3,0.5,23.6,31.1,0.758,14.5,30.0,44.5,27.6,9.5,6.4,15.9,24.1,111.8
26,DAL_1993,24.9,11.0,71.0,10,72,-15.2,0.52,-14.68,99.5,114.7,-15.2,99.5,0.299,0.115,0.495,0.455,15.1,31.1,0.21,0.519,13.5,68.1,0.347,,82,19730,38.7,88.9,0.435,3.5,10.2,0.338,35.2,78.6,0.448,18.7,26.5,0.705,15.1,27.7,42.8,20.6,7.9,4.3,17.8,28.1,99.5,82,19730,41.6,82.9,0.501,2.9,8.0,0.358,38.7,74.9,0.517,28.7,37.5,0.766,13.0,33.5,46.5,25.0,9.8,6.4,15.6,22.7,114.7
