,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,ORL_2007,25.6,40.0,42.0,43,39,0.78,-0.43,0.35,104.9,104.1,0.8,89.9,0.393,0.158,0.544,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.286,17095,82,19755,39.8,85.9,0.463,7.0,19.2,0.363,32.8,66.7,0.492,20.5,26.0,0.788,9.9,32.5,42.5,23.9,7.6,4.2,14.5,21.9,107.0,82,19780,40.6,88.3,0.46,6.9,19.5,0.353,33.7,68.7,0.49,17.9,24.2,0.739,12.5,30.6,43.2,25.0,8.5,5.3,16.7,24.2,105.9
11,LAL_2007,25.3,42.0,40.0,41,41,-0.07,0.32,0.24,108.6,108.6,0.0,93.5,0.333,0.259,0.554,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262,18986,82,19755,40.0,86.4,0.463,8.6,24.1,0.356,31.4,62.3,0.504,18.6,25.9,0.717,11.5,30.1,41.6,23.9,9.2,5.7,16.0,23.7,107.0,82,19755,40.0,86.5,0.463,7.0,19.6,0.357,33.0,67.0,0.494,18.9,25.1,0.754,11.1,34.7,45.8,22.9,6.4,4.2,16.3,23.4,106.0
12,GSW_2007,24.6,42.0,40.0,40,42,-0.34,0.34,0.0,107.0,107.4,-0.4,99.2,0.3,0.279,0.548,0.512,14.1,25.6,0.215,0.506,16.1,69.6,0.264,18104,82,19980,38.5,82.7,0.465,6.4,17.5,0.367,32.1,65.3,0.491,23.5,30.9,0.761,11.1,30.5,41.6,21.6,7.2,5.2,17.2,23.4,106.9,82,19905,40.8,89.3,0.457,6.4,17.5,0.363,34.5,71.9,0.48,18.4,24.0,0.767,12.7,31.6,44.3,19.5,7.1,3.8,15.7,22.2,106.4
13,WAS_2007,26.8,41.0,41.0,40,42,-0.51,-0.28,-0.8,110.1,110.6,-0.5,94.1,0.356,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71.0,0.249,18373,82,19805,37.6,83.5,0.45,6.8,19.3,0.35,30.8,64.2,0.48,24.2,31.6,0.765,10.2,30.6,40.8,21.3,8.6,3.4,15.3,22.9,106.2,82,19880,40.2,88.0,0.457,7.5,21.1,0.355,32.7,67.0,0.489,18.7,24.6,0.759,11.4,33.4,44.8,22.8,7.4,5.2,15.0,23.2,106.5
14,LAC_2007,27.5,40.0,42.0,40,42,-0.46,0.39,-0.07,105.1,105.6,-0.5,90.8,0.355,0.143,0.537,0.481,14.5,27.2,0.28,0.488,13.3,74.7,0.249,18421,82,19855,38.7,87.0,0.445,9.4,25.2,0.372,29.3,61.8,0.475,19.1,25.4,0.753,11.7,35.6,47.3,22.7,7.8,4.5,15.5,22.8,106.0,82,19880,38.5,85.6,0.45,6.9,19.2,0.357,31.6,66.3,0.476,22.8,29.9,0.762,11.5,33.4,44.8,23.9,7.7,4.9,15.7,24.9,106.6
15,NJN_2007,28.2,41.0,41.0,39,43,-0.77,-0.23,-1.0,105.7,106.6,-0.9,91.4,0.338,0.263,0.546,0.504,14.2,24.6,0.245,0.49,13.7,74.4,0.266,16926,82,19880,38.5,84.3,0.457,8.0,22.1,0.363,30.4,62.1,0.49,20.7,28.5,0.727,10.9,33.4,44.2,25.9,6.6,3.6,16.0,24.7,105.7,82,19880,40.4,87.4,0.463,6.7,19.0,0.353,33.8,68.5,0.493,19.3,25.6,0.754,12.9,32.0,44.9,24.3,8.1,4.3,17.0,24.0,106.9
16,MIA_2007,29.3,44.0,38.0,38,44,-0.91,-0.29,-1.21,104.3,105.3,-1.0,89.9,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.485,13.8,73.3,0.232,19721,82,20005,38.4,84.0,0.457,6.3,18.1,0.346,32.1,65.9,0.487,22.7,31.7,0.715,13.6,33.3,46.9,20.3,7.2,3.4,18.6,25.5,105.7,82,19855,39.0,83.2,0.468,5.6,15.9,0.354,33.3,67.3,0.495,23.3,31.2,0.747,11.1,32.5,43.7,23.8,7.9,5.9,16.4,23.1,106.9
17,NOK_2007,26.4,39.0,43.0,36,46,-1.57,0.38,-1.19,104.8,106.5,-1.7,90.2,0.291,0.188,0.52,0.479,13.6,29.1,0.215,0.499,13.2,74.7,0.212,17954,82,19880,39.6,88.5,0.447,6.6,18.7,0.352,33.0,69.9,0.473,19.7,28.4,0.696,13.8,33.6,47.4,22.7,8.3,4.7,15.6,23.7,105.5,82,19805,37.3,81.9,0.455,6.7,18.8,0.355,30.6,63.1,0.485,25.7,33.5,0.767,10.8,29.4,40.2,20.5,8.2,5.8,16.3,26.6,107.0
18,SAC_2007,27.3,33.0,49.0,36,46,-1.8,0.46,-1.35,106.2,108.0,-1.8,94.8,0.379,0.232,0.545,0.491,13.5,23.1,0.289,0.513,14.9,72.5,0.24,17317,82,19730,38.6,84.7,0.456,4.2,12.1,0.348,34.4,72.6,0.474,23.7,30.1,0.788,11.9,33.3,45.2,23.6,8.0,6.3,16.6,24.9,105.1,82,19755,38.9,84.2,0.462,7.5,20.4,0.366,31.4,63.8,0.492,22.2,29.6,0.75,13.2,33.5,46.6,24.8,8.3,4.9,18.7,22.4,107.4
19,IND_2007,27.2,35.0,47.0,34,48,-2.44,-0.18,-2.62,102.9,105.5,-2.6,92.4,0.324,0.212,0.523,0.474,15.1,28.4,0.246,0.491,14.8,72.7,0.271,15360,82,19955,39.1,87.0,0.45,5.8,16.8,0.346,33.3,70.3,0.474,21.0,27.3,0.769,12.6,31.3,43.9,20.6,7.6,5.2,16.8,26.3,105.1,82,20005,39.1,84.1,0.465,5.9,16.2,0.363,33.2,67.9,0.489,23.5,31.3,0.75,12.1,33.4,45.5,22.4,7.9,5.7,16.9,23.3,107.6
20,SEA_2007,25.9,31.0,51.0,33,49,-2.89,0.45,-2.45,107.2,110.3,-3.1,91.8,0.288,0.219,0.544,0.499,14.5,27.8,0.228,0.515,14.1,70.9,0.243,15955,82,19780,38.8,82.2,0.472,4.6,13.0,0.356,34.2,69.2,0.494,22.7,32.3,0.702,12.4,32.7,45.1,20.6,7.6,5.6,18.8,25.7,104.9,82,20005,40.6,88.2,0.46,6.8,19.6,0.348,33.7,68.6,0.492,19.9,26.2,0.76,12.6,32.2,44.8,23.5,7.7,4.7,15.3,22.1,107.9
21,NYK_2007,25.4,33.0,49.0,33,49,-2.85,-0.21,-3.06,105.7,108.8,-3.1,90.8,0.377,0.216,0.539,0.494,15.9,31.0,0.27,0.504,13.0,74.0,0.246,18796,82,19780,39.5,86.3,0.457,6.2,16.0,0.388,33.2,70.3,0.473,19.8,27.0,0.734,12.7,33.6,46.4,23.7,8.3,5.8,17.0,24.7,104.9,82,19805,40.2,85.3,0.472,7.1,19.5,0.365,33.1,65.8,0.503,20.5,27.0,0.757,11.6,33.9,45.5,23.5,7.3,5.2,17.1,25.4,108.0
22,PHI_2007,26.2,35.0,47.0,32,50,-3.02,-0.23,-3.26,103.6,106.9,-3.3,90.7,0.333,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221,14844,82,19880,39.8,89.3,0.445,6.1,16.8,0.362,33.7,72.5,0.464,19.2,26.0,0.74,13.7,33.6,47.3,20.6,7.0,4.6,15.9,21.7,104.8,82,19880,39.6,85.0,0.466,6.2,16.6,0.376,33.4,68.4,0.488,22.8,31.1,0.734,12.7,31.8,44.5,23.2,8.0,5.6,16.7,24.9,108.3
23,BOS_2007,23.5,24.0,58.0,31,51,-3.41,-0.29,-3.7,103.2,106.9,-3.7,92.0,0.337,0.199,0.53,0.479,15.4,27.0,0.259,0.502,14.5,73.8,0.28,16843,82,19855,39.2,84.5,0.464,7.1,20.7,0.343,32.1,63.8,0.503,18.7,27.1,0.69,11.0,33.9,44.9,22.6,7.6,5.9,16.1,23.5,104.3,82,20030,39.7,86.1,0.461,6.7,18.7,0.358,33.0,67.3,0.49,22.6,29.7,0.76,12.2,32.1,44.4,23.0,8.3,5.2,15.5,24.5,108.6
24,MIN_2007,27.7,32.0,50.0,30,52,-3.67,0.51,-3.16,103.9,107.9,-4.0,91.0,0.291,0.167,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,15999,82,20005,39.5,85.8,0.461,5.1,14.4,0.353,34.5,71.4,0.483,19.8,25.0,0.792,10.8,32.6,43.4,24.4,7.0,4.3,16.9,23.2,103.9,82,20005,39.9,86.8,0.46,7.6,20.1,0.376,32.4,66.7,0.485,21.3,28.2,0.756,11.7,30.4,42.1,23.1,8.1,5.4,14.8,24.8,108.8
25,CHA_2007,25.5,33.0,49.0,30,52,-3.74,-0.22,-3.97,103.6,107.6,-4.0,92.0,0.322,0.193,0.524,0.48,13.9,26.4,0.236,0.5,14.7,71.6,0.279,15549,82,19880,39.0,85.3,0.458,3.8,11.0,0.345,35.2,74.3,0.474,21.8,28.4,0.767,12.0,31.3,43.3,22.2,7.9,5.2,16.7,22.2,103.6,82,19955,40.3,85.7,0.471,6.4,17.6,0.361,34.0,68.1,0.499,22.8,29.4,0.778,11.6,32.0,43.5,23.2,7.3,5.2,15.3,23.8,109.9
26,MIL_2007,26.0,28.0,54.0,29,53,-4.38,-0.06,-4.43,107.0,111.7,-4.7,92.3,0.286,0.219,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.234,16186,82,20005,38.6,86.6,0.446,6.0,16.7,0.357,32.6,69.9,0.467,20.4,27.8,0.734,12.0,30.6,42.6,23.9,8.3,4.8,16.0,25.9,103.6,82,19830,41.2,86.6,0.476,6.8,18.9,0.361,34.4,67.6,0.508,21.0,28.0,0.751,12.6,31.7,44.3,24.6,7.8,4.5,16.3,21.6,110.3
27,POR_2007,24.4,32.0,50.0,29,53,-4.29,0.51,-3.78,105.1,109.9,-4.8,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.241,0.508,13.5,73.0,0.267,16360,82,19855,37.5,84.8,0.443,6.2,16.9,0.367,31.4,67.9,0.462,21.9,28.6,0.767,12.1,31.4,43.5,21.4,7.7,5.0,17.7,25.9,103.2,82,19830,40.7,86.2,0.473,7.7,20.4,0.377,33.0,65.8,0.502,21.5,27.6,0.777,12.5,32.8,45.3,25.0,6.7,4.9,16.6,24.8,110.6
28,ATL_2007,24.1,30.0,52.0,27,55,-4.76,-0.1,-4.86,103.0,108.3,-5.3,90.0,0.346,0.163,0.523,0.471,15.1,29.2,0.263,0.503,14.5,70.9,0.268,15595,82,19880,38.0,85.5,0.444,4.6,13.9,0.329,33.4,71.6,0.467,22.5,29.6,0.761,13.1,31.0,44.1,21.1,8.2,6.0,17.5,26.4,103.0,82,19855,41.9,87.4,0.48,7.4,20.1,0.368,34.5,67.2,0.513,20.5,27.6,0.742,13.9,32.3,46.2,27.2,8.1,5.7,16.8,22.5,111.7
29,MEM_2007,26.2,22.0,60.0,27,55,-5.15,0.71,-4.44,106.9,112.3,-5.4,93.6,0.374,0.211,0.555,0.504,15.2,25.9,0.285,0.529,14.0,71.1,0.237,14655,82,19780,37.7,86.1,0.438,6.3,18.2,0.346,31.4,67.9,0.462,21.2,27.9,0.76,13.0,32.0,45.0,22.0,7.9,5.9,17.5,25.1,102.9,82,19980,42.2,86.8,0.486,7.4,19.0,0.389,34.8,67.8,0.513,20.6,27.1,0.759,12.4,31.9,44.2,26.5,8.7,5.8,16.1,25.6,112.3
