,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
14,IND_2002,26.1,42.0,40.0,42,40,0.27,-0.34,-0.07,104.1,103.8,0.3,91.9,0.328,0.182,0.527,0.477,14.2,27.0,0.253,0.469,13.2,71.0,0.227,16745,82,19755,39.2,89.2,0.44,4.7,13.5,0.348,34.5,75.7,0.456,21.2,28.5,0.745,14.3,33.9,48.3,23.8,8.8,6.2,15.6,23.7,104.3,82,19830,40.5,88.7,0.456,5.3,15.1,0.352,35.2,73.6,0.478,19.1,25.9,0.737,14.1,34.2,48.3,25.1,8.6,5.0,16.8,22.6,105.3
15,MIL_2002,28.9,41.0,41.0,40,42,-0.22,-0.4,-0.62,106.9,107.1,-0.2,90.2,0.269,0.241,0.544,0.507,13.6,25.6,0.201,0.477,12.0,70.9,0.217,18178,82,19905,38.5,86.3,0.446,5.3,15.7,0.339,33.2,70.6,0.47,21.8,28.3,0.772,12.2,33.7,45.9,24.7,8.6,5.7,16.4,24.6,104.1,82,19805,39.7,89.1,0.445,6.6,17.7,0.372,33.1,71.4,0.463,19.4,26.2,0.742,12.2,31.1,43.3,24.8,7.3,5.4,14.7,22.4,105.3
16,LAC_2002,24.4,39.0,43.0,40,42,-0.46,0.38,-0.09,105.5,106.0,-0.5,90.1,0.304,0.172,0.519,0.476,13.8,31.3,0.225,0.477,12.1,69.9,0.194,18053,82,19830,40.1,89.9,0.446,5.3,15.7,0.338,34.8,74.1,0.469,18.5,25.1,0.735,13.7,33.2,46.9,26.2,9.4,6.5,15.7,22.9,104.0,82,19830,40.3,89.8,0.449,6.4,18.7,0.344,33.9,71.1,0.477,18.5,25.1,0.739,14.8,31.6,46.4,24.9,7.7,5.4,17.0,22.1,105.6
17,TOR_2002,29.3,42.0,40.0,40,42,-0.44,-0.27,-0.71,102.6,103.1,-0.5,88.8,0.255,0.165,0.501,0.463,13.6,31.4,0.189,0.471,14.7,70.1,0.237,19760,82,19830,37.3,88.1,0.424,9.1,25.5,0.359,28.2,62.6,0.45,19.6,25.6,0.764,11.7,33.6,45.3,22.5,10.4,3.8,14.6,23.2,103.4,82,19805,39.5,88.7,0.445,6.0,17.0,0.353,33.5,71.8,0.467,20.9,27.6,0.757,13.0,34.3,47.3,23.8,9.3,5.2,14.9,22.6,105.9
18,PHO_2002,26.5,36.0,46.0,39,43,-0.68,0.39,-0.3,103.3,104.0,-0.7,91.4,0.235,0.158,0.51,0.472,13.6,30.1,0.18,0.476,14.4,70.2,0.227,16316,82,19830,41.0,91.8,0.447,4.7,14.5,0.327,36.3,77.3,0.469,16.5,21.6,0.767,14.2,32.2,46.4,24.3,8.8,5.3,16.0,23.6,103.3,82,19805,41.3,92.4,0.448,5.5,15.4,0.355,35.9,77.0,0.466,17.9,24.0,0.745,14.3,32.0,46.3,25.0,8.2,5.9,14.2,23.9,106.0
19,WAS_2002,27.5,37.0,45.0,37,45,-1.4,-0.17,-1.58,104.8,106.4,-1.6,88.3,0.28,0.118,0.508,0.464,12.5,30.7,0.214,0.484,13.0,71.4,0.214,20674,82,19980,38.6,90.3,0.428,6.8,20.2,0.335,31.9,70.1,0.455,19.1,25.8,0.741,14.0,32.8,46.8,20.2,7.3,6.1,15.7,20.1,103.1,82,19780,41.5,90.9,0.457,5.3,14.8,0.358,36.2,76.1,0.476,17.9,23.8,0.753,15.1,34.1,49.2,26.1,10.4,6.1,16.1,23.8,106.3
20,MIA_2002,30.1,36.0,46.0,36,46,-1.54,-0.31,-1.84,98.5,100.2,-1.7,87.4,0.268,0.141,0.501,0.463,14.6,26.6,0.194,0.455,13.6,74.0,0.249,15989,82,19780,38.5,89.7,0.429,4.1,12.8,0.322,34.4,77.0,0.447,21.7,30.1,0.722,17.1,32.0,49.1,21.9,8.3,6.7,17.7,24.2,102.8,82,19780,40.5,88.2,0.459,6.2,17.6,0.355,34.2,70.6,0.485,19.2,25.8,0.744,13.3,33.3,46.6,24.5,9.3,6.7,16.4,21.8,106.4
21,CLE_2002,26.0,29.0,53.0,31,51,-3.33,-0.19,-3.52,104.6,108.2,-3.6,90.3,0.301,0.156,0.524,0.477,13.8,28.9,0.232,0.493,12.3,72.8,0.226,14539,82,19755,40.0,92.1,0.434,5.3,15.2,0.349,34.7,76.9,0.451,17.4,23.5,0.739,15.2,32.0,47.2,24.3,9.4,6.2,16.1,24.2,102.6,82,19730,40.7,90.0,0.452,5.8,16.4,0.354,34.9,73.6,0.474,19.2,25.5,0.755,13.2,32.7,45.9,25.0,7.9,5.7,15.1,23.6,106.4
22,NYK_2002,30.3,30.0,52.0,29,53,-3.99,-0.16,-4.15,101.5,105.9,-4.4,89.7,0.274,0.206,0.514,0.468,14.0,25.6,0.216,0.479,12.9,71.9,0.236,19763,82,19730,38.4,88.1,0.436,2.9,9.8,0.299,35.4,78.3,0.453,22.4,28.8,0.779,14.9,34.7,49.6,22.4,9.6,5.0,17.2,22.5,102.1,82,19905,40.3,91.5,0.441,6.6,18.4,0.358,33.7,73.1,0.461,19.9,26.3,0.757,14.0,32.6,46.6,25.2,8.0,4.8,14.1,21.9,107.1
23,ATL_2002,25.7,33.0,49.0,29,53,-4.23,-0.18,-4.41,101.8,106.4,-4.6,91.9,0.294,0.181,0.517,0.471,14.6,27.5,0.225,0.495,14.1,70.9,0.218,12344,82,19780,38.3,87.3,0.439,5.6,15.8,0.354,32.7,71.5,0.458,19.6,25.6,0.765,12.6,32.3,44.9,21.9,8.8,4.6,16.8,22.5,101.8,82,19805,40.5,87.2,0.465,5.6,15.8,0.358,34.9,71.4,0.488,20.9,28.0,0.746,12.6,34.2,46.8,27.7,9.1,5.3,15.8,23.0,107.6
24,HOU_2002,25.9,28.0,54.0,27,55,-4.89,0.58,-4.31,103.1,108.6,-5.5,88.2,0.286,0.223,0.507,0.465,13.4,29.0,0.211,0.491,11.5,69.8,0.178,11737,82,19805,38.0,88.1,0.432,6.4,18.2,0.353,31.6,69.9,0.453,19.0,24.1,0.787,11.8,33.2,45.0,23.2,7.5,3.9,16.1,24.3,101.5,82,19880,40.2,89.1,0.452,5.9,16.8,0.35,34.4,72.3,0.475,21.3,28.4,0.751,13.8,33.8,47.7,24.3,7.7,4.9,15.0,23.3,107.7
25,GSW_2002,24.8,21.0,61.0,26,56,-5.4,0.61,-4.8,102.8,108.5,-5.7,94.5,0.335,0.142,0.499,0.452,14.7,35.3,0.242,0.488,12.9,69.4,0.232,14468,82,19805,39.1,92.1,0.424,5.7,17.2,0.329,33.4,74.9,0.446,17.5,23.6,0.744,15.0,31.0,46.0,24.4,8.2,6.2,16.2,25.1,101.4,82,19805,40.3,87.7,0.459,5.7,15.7,0.361,34.6,72.0,0.481,21.5,28.8,0.747,13.3,33.9,47.3,26.4,9.0,7.5,15.7,22.1,107.8
26,DEN_2002,28.2,27.0,55.0,24,58,-5.82,0.63,-5.19,101.4,107.8,-6.4,90.4,0.256,0.187,0.495,0.455,13.6,30.6,0.19,0.492,13.6,69.9,0.245,15460,82,19930,38.6,87.9,0.439,4.3,12.4,0.347,34.3,75.5,0.454,17.0,23.5,0.724,12.4,35.0,47.5,22.9,7.5,6.2,16.8,25.4,98.5,82,19855,40.9,89.4,0.457,6.3,16.1,0.394,34.5,73.3,0.471,20.2,27.0,0.748,12.4,31.9,44.3,26.6,8.1,6.1,14.2,21.9,108.2
27,MEM_2002,25.5,23.0,59.0,20,62,-7.44,0.7,-6.74,98.2,106.3,-8.1,91.1,0.288,0.168,0.501,0.462,15.4,27.8,0.204,0.486,13.7,68.0,0.197,14415,82,19780,38.0,87.0,0.436,4.5,14.6,0.307,33.5,72.4,0.462,17.8,25.1,0.708,13.1,32.1,45.2,23.8,8.6,6.5,17.9,20.9,98.2,82,19780,41.2,89.8,0.459,5.2,14.9,0.348,36.1,74.9,0.482,20.8,27.3,0.763,14.1,31.5,45.6,25.7,9.1,6.6,15.1,25.0,108.5
28,CHI_2002,25.5,21.0,61.0,18,64,-8.54,0.02,-8.52,98.2,107.6,-9.4,90.5,0.302,0.134,0.499,0.456,14.6,26.6,0.218,0.497,13.7,71.4,0.239,18934,82,19805,37.6,86.9,0.433,4.0,11.6,0.346,33.6,75.3,0.447,18.9,26.2,0.722,12.4,31.6,43.9,24.3,8.5,4.8,16.8,24.5,98.2,82,19980,43.5,93.6,0.464,5.0,14.0,0.36,38.4,79.6,0.482,16.6,22.1,0.752,14.2,34.1,48.4,25.0,7.8,5.7,13.5,22.4,108.6
